4 bins-----CTA-----1GPU-----no workload balance
email-Enron_adj/,183831,727044,0.000234,0.000234,0.785977,1,CTA 
email-EuAll_adj/,364481,267313,0.000388,0.000388,0.939032,1,CTA 
facebook_combined_adj/,88234,1612010,0.000156,0.000156,0.565008,1,CTA 
flickrEdges_adj/,2316948,107503406,0.010157,0.010157,0.228111,1,CTA 
graph500-scale18-ef16_adj/,3800348,82278611,0.020939,0.020939,0.181495,1,CTA 
graph500-scale19-ef16_adj/,7729675,186270074,0.059142,0.059142,0.130697,1,CTA 
graph500-scale20-ef16_adj/,15680861,419244143,0.176665,0.176665,0.088760,1,CTA 
graph500-scale21-ef16_adj/,31731650,934435676,0.555347,0.555347,0.057138,1,CTA 
graph500-scale22-ef16_adj/,64097004,2066644848,1.560690,1.560690,0.041070,1,CTA 
graph500-scale23-ef16_adj/,129250705,252810618,4.756564,4.756564,0.027173,1,CTA 
graph500-scale24-ef16_adj/,260261843,1344428132,14.447921,14.447921,0.018014,1,CTA 
graph500-scale25-ef16_adj/,523467448,97654565,44.247859,44.247859,0.011830,1,CTA 
loc-gowalla_edges_adj/,950327,2273138,0.001193,0.001193,0.796714,1,CTA 
oregon1_010331_adj/,22002,17144,0.000055,0.000055,0.399494,1,CTA 
oregon1_010407_adj/,21999,15834,0.000054,0.000054,0.408277,1,CTA 
oregon1_010414_adj/,22469,18237,0.000054,0.000054,0.415162,1,CTA 
oregon1_010421_adj/,22747,19108,0.000055,0.000055,0.413021,1,CTA 
oregon1_010428_adj/,22493,17645,0.000056,0.000056,0.401457,1,CTA 
oregon1_010505_adj/,22607,17597,0.000054,0.000054,0.419560,1,CTA 
oregon1_010512_adj/,22677,17598,0.000055,0.000055,0.413540,1,CTA 
oregon1_010519_adj/,22724,17677,0.000055,0.000055,0.414397,1,CTA 
oregon1_010526_adj/,23409,19894,0.000055,0.000055,0.425041,1,CTA 
oregon2_010331_adj/,31180,82856,0.000068,0.000068,0.458872,1,CTA 
oregon2_010407_adj/,30855,78138,0.000077,0.000077,0.400666,1,CTA 
oregon2_010414_adj/,31761,88905,0.000069,0.000069,0.460953,1,CTA 
oregon2_010421_adj/,31538,82129,0.000067,0.000067,0.470747,1,CTA 
oregon2_010428_adj/,31434,78000,0.000067,0.000067,0.469195,1,CTA 
oregon2_010505_adj/,30943,72182,0.000065,0.000065,0.475401,1,CTA 
oregon2_010512_adj/,31303,72866,0.000066,0.000066,0.475704,1,CTA 
oregon2_010519_adj/,32287,83709,0.000069,0.000069,0.468586,1,CTA 
oregon2_010526_adj/,32730,89541,0.000067,0.000067,0.488539,1,CTA 
p2p-Gnutella04_adj/,39994,934,0.000072,0.000072,0.555454,1,CTA 
p2p-Gnutella05_adj/,31839,1112,0.000063,0.000063,0.505843,1,CTA 
p2p-Gnutella06_adj/,31525,1142,0.000066,0.000066,0.479078,1,CTA 
p2p-Gnutella08_adj/,20777,2383,0.000052,0.000052,0.399748,1,CTA 
p2p-Gnutella09_adj/,26013,2354,0.000056,0.000056,0.466267,1,CTA 
p2p-Gnutella24_adj/,65369,986,0.000098,0.000098,0.667098,1,CTA 
p2p-Gnutella25_adj/,54705,806,0.000086,0.000086,0.635594,1,CTA 
p2p-Gnutella30_adj/,88328,1590,0.000122,0.000122,0.723583,1,CTA 
p2p-Gnutella31_adj/,147892,2024,0.000183,0.000183,0.807688,1,CTA 
roadNet-CA_adj/,2766607,120676,0.002872,0.002872,0.963307,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001616,0.001616,0.954144,1,CTA 
roadNet-TX_adj/,1921660,82869,0.002007,0.002007,0.957475,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.000667,0.000667,0.608219,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000656,0.000656,0.715074,1,CTA 
soc-Slashdot0902_adj/,504230,602592,0.000707,0.000707,0.713286,1,CTA 

32 bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.040352,0.040352,0.942715,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.079087,0.079087,0.941816,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.137589,0.137589,1.042343,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.257569,0.257569,1.049174,1,CTA 
P1a/,297829985,6824,0.304862,0.304862,0.976934,1,CTA 
Theory-16-25-B1k/,1683,800,0.000030,0.000030,0.056024,1,CTA 
Theory-16-25-B2k/,1683,2,0.000030,0.000030,0.056472,1,CTA 
Theory-25-81-256-B1k/,4264569,4205522,0.005774,0.005774,0.738579,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.004412,0.004412,0.966598,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000045,0.000045,0.185464,1,CTA 
Theory-25-81-B2k/,8313,2,0.000035,0.000035,0.237192,1,CTA 
Theory-256-625-B1k/,641763,320000,0.000922,0.000922,0.696082,1,CTA 
Theory-256-625-B2k/,641763,2,0.000826,0.000826,0.776840,1,CTA 
Theory-3-4-5-9-16-25-B1k/,22160061,71764802,0.189678,0.189678,0.116830,1,CTA 
Theory-3-4-5-9-16-25-B2k/,22160061,1302,0.060955,0.060955,0.363548,1,CTA 
Theory-3-4-5-9-B1k/,13167,18214,0.000041,0.000041,0.321084,1,CTA 
Theory-3-4-5-9-B2k/,13167,70,0.000040,0.000040,0.328729,1,CTA 
Theory-3-4-5-B1k/,693,574,0.000029,0.000029,0.023825,1,CTA 
Theory-3-4-5-B2k/,693,14,0.000037,0.000037,0.018753,1,CTA 
Theory-3-4-B1k/,63,24,0.000030,0.000030,0.002114,1,CTA 
Theory-3-4-B2k/,63,2,0.000030,0.000030,0.002097,1,CTA 
Theory-4-5-9-16-25-B1k/,3165723,7096893,0.006819,0.006819,0.464250,1,CTA 
Theory-4-5-9-16-25-B2k/,3165723,310,0.004271,0.004271,0.741208,1,CTA 
Theory-4-5-9-16-B1k/,62073,90026,0.000099,0.000099,0.627357,1,CTA 
Theory-4-5-9-16-B2k/,62073,70,0.000089,0.000089,0.697997,1,CTA 
Theory-4-5-9-B1k/,1881,1642,0.000032,0.000032,0.058877,1,CTA 
Theory-4-5-9-B2k/,1881,14,0.000032,0.000032,0.058877,1,CTA 
Theory-4-5-B1k/,99,40,0.000031,0.000031,0.003194,1,CTA 
Theory-4-5-B2k/,99,2,0.000031,0.000031,0.003194,1,CTA 
Theory-5-9-16-25-81-B1k/,57334761,133517972,1.078455,1.078455,0.053164,1,CTA 
Theory-5-9-16-25-81-B2k/,57334761,310,0.387225,0.387225,0.148066,1,CTA 
Theory-5-9-16-B1k/,6897,6298,0.000035,0.000035,0.198138,1,CTA 
Theory-5-9-16-B2k/,6897,14,0.000035,0.000035,0.198138,1,CTA 
Theory-5-9-B1k/,209,90,0.000030,0.000030,0.006957,1,CTA 
Theory-5-9-B2k/,209,2,0.000029,0.000029,0.007185,1,CTA 
Theory-81-256-B1k/,83619,41472,0.000114,0.000114,0.733731,1,CTA 
Theory-81-256-B2k/,83619,2,0.000101,0.000101,0.829134,1,CTA 
Theory-9-16-25-81-B1k/,5212251,8118202,0.013677,0.013677,0.381093,1,CTA 
Theory-9-16-25-81-B2k/,5212251,70,0.010530,0.010530,0.494991,1,CTA 
Theory-9-16-25-B1k/,31977,30338,0.000057,0.000057,0.561177,1,CTA 
Theory-9-16-25-B2k/,31977,14,0.000053,0.000053,0.604150,1,CTA 
Theory-9-16-B1k/,627,288,0.000030,0.000030,0.020872,1,CTA 
Theory-9-16-B2k/,627,2,0.000029,0.000029,0.021556,1,CTA 
U1a/,138778563,650,0.140782,0.140782,0.985768,1,CTA 
V1r/,465410905,98,0.465172,0.465172,1.000513,1,CTA 
V2a/,117217601,2886,0.118549,0.118549,0.988770,1,CTA 
amazon0302_adj/,899792,717719,0.000867,0.000867,1.037954,1,CTA 
amazon0312_adj/,2349869,3686467,0.002297,0.002297,1.023050,1,CTA 
amazon0505_adj/,2439437,3951063,0.002389,0.002389,1.021132,1,CTA 
amazon0601_adj/,2443408,3986507,0.002393,0.002393,1.021062,1,CTA 
as-caida20071105_adj/,53381,36365,0.000076,0.000076,0.701869,1,CTA 
as20000102_adj/,12572,6584,0.000041,0.000041,0.306574,1,CTA 
ca-AstroPh_adj/,198050,1351441,0.000237,0.000237,0.835696,1,CTA 
ca-CondMat_adj/,93439,173361,0.000115,0.000115,0.813095,1,CTA 
ca-GrQc_adj/,14484,48260,0.000053,0.000053,0.273650,1,CTA 
ca-HepPh_adj/,118489,3358188,0.000221,0.000221,0.536115,1,CTA 
ca-HepTh_adj/,25973,28339,0.000054,0.000054,0.482029,1,CTA 
cit-HepPh_adj/,420877,1276868,0.000449,0.000449,0.936988,1,CTA 
cit-HepTh_adj/,352285,1478735,0.000398,0.000398,0.885315,1,CTA 
cit-Patents_adj/,16518947,7515023,0.020460,0.020460,0.807373,1,CTA 
email-Enron_adj/,183831,727044,0.000220,0.000220,0.836272,1,CTA 
email-EuAll_adj/,364481,267313,0.000381,0.000381,0.956063,1,CTA 
facebook_combined_adj/,88234,1612010,0.000145,0.000145,0.608685,1,CTA 
