4 bins-----CTA-----1GPU-----no workload balance
Theory-16-25-B1k/,1683,800,0.000042,0.000042,0.040108,1,CTA 
Theory-16-25-B2k/,1683,2,0.000041,0.000041,0.041041,1,CTA 
Theory-25-81-256-B1k/,4264569,4205522,0.006436,0.006436,0.662625,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.005129,0.005129,0.831446,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000049,0.000049,0.169258,1,CTA 
Theory-25-81-B2k/,8313,2,0.000047,0.000047,0.176991,1,CTA 
Theory-256-625-B1k/,641763,320000,0.001046,0.001046,0.613574,1,CTA 
Theory-256-625-B2k/,641763,2,0.000980,0.000980,0.654927,1,CTA 
Theory-3-4-5-9-16-25-B1k/,22160061,71764854,0.192201,0.192201,0.115296,1,CTA 
Theory-3-4-5-9-16-25-B2k/,22160061,1302,0.066151,0.066151,0.334993,1,CTA 
Theory-3-4-5-9-B1k/,13167,18214,0.000055,0.000055,0.239075,1,CTA 
Theory-3-4-5-9-B2k/,13167,70,0.000053,0.000053,0.247652,1,CTA 
Theory-3-4-5-B1k/,693,574,0.000042,0.000042,0.016515,1,CTA 
Theory-3-4-5-B2k/,693,14,0.000042,0.000042,0.016515,1,CTA 
Theory-3-4-B1k/,63,24,0.000043,0.000043,0.001468,1,CTA 
Theory-3-4-B2k/,63,2,0.000041,0.000041,0.001536,1,CTA 
Theory-4-5-9-16-25-B1k/,3165723,7096926,0.007818,0.007818,0.404928,1,CTA 
Theory-4-5-9-16-25-B2k/,3165723,310,0.004875,0.004875,0.649386,1,CTA 
Theory-4-5-9-16-B1k/,62073,90026,0.000122,0.000122,0.509497,1,CTA 
Theory-4-5-9-16-B2k/,62073,70,0.000108,0.000108,0.574731,1,CTA 
Theory-4-5-9-B1k/,1881,1642,0.000043,0.000043,0.043830,1,CTA 
Theory-4-5-9-B2k/,1881,14,0.000057,0.000057,0.033010,1,CTA 
Theory-4-5-B1k/,99,40,0.000041,0.000041,0.002414,1,CTA 
Theory-4-5-B2k/,99,2,0.000041,0.000041,0.002414,1,CTA 
Theory-5-9-16-25-81-B1k/,57334761,133517990,1.072071,1.072071,0.053480,1,CTA 
Theory-5-9-16-25-81-B2k/,57334761,310,0.394888,0.394888,0.145192,1,CTA 
Theory-5-9-16-B1k/,6897,6298,0.000048,0.000048,0.143921,1,CTA 
Theory-5-9-16-B2k/,6897,14,0.000046,0.000046,0.149887,1,CTA 
